test_id,adult_males,subadult_males,adult_females,juveniles,pups
16725,5,4,26,15,11
16726,5,4,26,15,11
16727,5,4,26,15,11
16728,5,4,26,15,11
16729,5,4,26,15,11
16730,5,4,26,15,11
16731,5,4,26,15,11
16732,5,4,26,15,11
16733,5,4,26,15,11
16734,5,4,26,15,11
16735,5,4,26,15,11
16736,5,4,26,15,11
16737,5,4,26,15,11
16738,5,4,26,15,11
16739,5,4,26,15,11
16740,5,4,26,15,11
16741,5,4,26,15,11
16742,5,4,26,15,11
16743,5,4,26,15,11
16744,5,4,26,15,11
16745,5,4,26,15,11
16746,5,4,26,15,11
16747,5,4,26,15,11
16748,5,4,26,15,11
16749,5,4,26,15,11
16750,5,4,26,15,11
16751,5,4,26,15,11
16752,5,4,26,15,11
16753,5,4,26,15,11
16754,5,4,26,15,11
16755,5,4,26,15,11
16756,5,4,26,15,11
16757,5,4,26,15,11
16758,5,4,26,15,11
16759,5,4,26,15,11
16760,5,4,26,15,11
16761,5,4,26,15,11
16762,5,4,26,15,11
16763,5,4,26,15,11
16764,5,4,26,15,11
16765,5,4,26,15,11
16766,5,4,26,15,11
16767,5,4,26,15,11
16768,5,4,26,15,11
16769,5,4,26,15,11
16770,5,4,26,15,11
16771,5,4,26,15,11
16772,5,4,26,15,11
16773,5,4,26,15,11
16774,5,4,26,15,11
16775,5,4,26,15,11
16776,5,4,26,15,11
16777,5,4,26,15,11
16778,5,4,26,15,11
16779,5,4,26,15,11
16780,5,4,26,15,11
16781,5,4,26,15,11
16782,5,4,26,15,11
16783,5,4,26,15,11
16784,5,4,26,15,11
16785,5,4,26,15,11
16786,5,4,26,15,11
16787,5,4,26,15,11
16788,5,4,26,15,11
16789,5,4,26,15,11
16790,5,4,26,15,11
16791,5,4,26,15,11
16792,5,4,26,15,11
16793,5,4,26,15,11
16794,5,4,26,15,11
16795,5,4,26,15,11
16796,5,4,26,15,11
16797,5,4,26,15,11
16798,5,4,26,15,11
16799,5,4,26,15,11
16800,5,4,26,15,11
16801,5,4,26,15,11
16802,5,4,26,15,11
16803,5,4,26,15,11
16804,5,4,26,15,11
16805,5,4,26,15,11
16806,5,4,26,15,11
16807,5,4,26,15,11
16808,5,4,26,15,11
16809,5,4,26,15,11
16810,5,4,26,15,11
16811,5,4,26,15,11
16812,5,4,26,15,11
16813,5,4,26,15,11
16814,5,4,26,15,11
16815,5,4,26,15,11
16816,5,4,26,15,11
16817,5,4,26,15,11
16818,5,4,26,15,11
16819,5,4,26,15,11
16820,5,4,26,15,11
16821,5,4,26,15,11
16822,5,4,26,15,11
16823,5,4,26,15,11
16824,5,4,26,15,11
16825,5,4,26,15,11
16826,5,4,26,15,11
16827,5,4,26,15,11
16828,5,4,26,15,11
16829,5,4,26,15,11
16830,5,4,26,15,11
16831,5,4,26,15,11
16832,5,4,26,15,11
16833,5,4,26,15,11
16834,5,4,26,15,11
16835,5,4,26,15,11
16836,5,4,26,15,11
16837,5,4,26,15,11
16838,5,4,26,15,11
16839,5,4,26,15,11
16840,5,4,26,15,11
16841,5,4,26,15,11
16842,5,4,26,15,11
16843,5,4,26,15,11
16844,5,4,26,15,11
16845,5,4,26,15,11
16846,5,4,26,15,11
16847,5,4,26,15,11
16848,5,4,26,15,11
16849,5,4,26,15,11
16850,5,4,26,15,11
16851,5,4,26,15,11
16852,5,4,26,15,11
16853,5,4,26,15,11
16854,5,4,26,15,11
16855,5,4,26,15,11
16856,5,4,26,15,11
16857,5,4,26,15,11
16858,5,4,26,15,11
16859,5,4,26,15,11
16860,5,4,26,15,11
16861,5,4,26,15,11
16862,5,4,26,15,11
16863,5,4,26,15,11
16864,5,4,26,15,11
16865,5,4,26,15,11
16866,5,4,26,15,11
16867,5,4,26,15,11
16868,5,4,26,15,11
16869,5,4,26,15,11
16870,5,4,26,15,11
16871,5,4,26,15,11
16872,5,4,26,15,11
16873,5,4,26,15,11
16874,5,4,26,15,11
16875,5,4,26,15,11
16876,5,4,26,15,11
16877,5,4,26,15,11
16878,5,4,26,15,11
16879,5,4,26,15,11
16880,5,4,26,15,11
16881,5,4,26,15,11
16882,5,4,26,15,11
16883,5,4,26,15,11
16884,5,4,26,15,11
16885,5,4,26,15,11
16886,5,4,26,15,11
16887,5,4,26,15,11
16888,5,4,26,15,11
16889,5,4,26,15,11
16890,5,4,26,15,11
16891,5,4,26,15,11
16892,5,4,26,15,11
16893,5,4,26,15,11
16894,5,4,26,15,11
16895,5,4,26,15,11
16896,5,4,26,15,11
16897,5,4,26,15,11
16898,5,4,26,15,11
16899,5,4,26,15,11
16900,5,4,26,15,11
16901,5,4,26,15,11
16902,5,4,26,15,11
16903,5,4,26,15,11
16904,5,4,26,15,11
16905,5,4,26,15,11
16906,5,4,26,15,11
16907,5,4,26,15,11
16908,5,4,26,15,11
16909,5,4,26,15,11
16910,5,4,26,15,11
16911,5,4,26,15,11
16912,5,4,26,15,11
16913,5,4,26,15,11
16914,5,4,26,15,11
16915,5,4,26,15,11
16916,5,4,26,15,11
16917,5,4,26,15,11
16918,5,4,26,15,11
16919,5,4,26,15,11
16920,5,4,26,15,11
16921,5,4,26,15,11
16922,5,4,26,15,11
16923,5,4,26,15,11
16924,5,4,26,15,11
16925,5,4,26,15,11
16926,5,4,26,15,11
16927,5,4,26,15,11
16928,5,4,26,15,11
16929,5,4,26,15,11
16930,5,4,26,15,11
16931,5,4,26,15,11
16932,5,4,26,15,11
16933,5,4,26,15,11
16934,5,4,26,15,11
16935,5,4,26,15,11
16936,5,4,26,15,11
16937,5,4,26,15,11
16938,5,4,26,15,11
16939,5,4,26,15,11
16940,5,4,26,15,11
16941,5,4,26,15,11
16942,5,4,26,15,11
16943,5,4,26,15,11
16944,5,4,26,15,11
16945,5,4,26,15,11
16946,5,4,26,15,11
16947,5,4,26,15,11
16948,5,4,26,15,11
16949,5,4,26,15,11
16950,5,4,26,15,11
16951,5,4,26,15,11
16952,5,4,26,15,11
16953,5,4,26,15,11
16954,5,4,26,15,11
16955,5,4,26,15,11
16956,5,4,26,15,11
16957,5,4,26,15,11
16958,5,4,26,15,11
16959,5,4,26,15,11
16960,5,4,26,15,11
16961,5,4,26,15,11
16962,5,4,26,15,11
16963,5,4,26,15,11
16964,5,4,26,15,11
16965,5,4,26,15,11
16966,5,4,26,15,11
16967,5,4,26,15,11
16968,5,4,26,15,11
16969,5,4,26,15,11
16970,5,4,26,15,11
16971,5,4,26,15,11
16972,5,4,26,15,11
16973,5,4,26,15,11
16974,5,4,26,15,11
16975,5,4,26,15,11
16976,5,4,26,15,11
16977,5,4,26,15,11
16978,5,4,26,15,11
16979,5,4,26,15,11
16980,5,4,26,15,11
16981,5,4,26,15,11
16982,5,4,26,15,11
16983,5,4,26,15,11
16984,5,4,26,15,11
16985,5,4,26,15,11
16986,5,4,26,15,11
16987,5,4,26,15,11
16988,5,4,26,15,11
16989,5,4,26,15,11
16990,5,4,26,15,11
16991,5,4,26,15,11
16992,5,4,26,15,11
16993,5,4,26,15,11
16994,5,4,26,15,11
16995,5,4,26,15,11
16996,5,4,26,15,11
16997,5,4,26,15,11
16998,5,4,26,15,11
16999,5,4,26,15,11
17000,5,4,26,15,11
17001,5,4,26,15,11
17002,5,4,26,15,11
17003,5,4,26,15,11
17004,5,4,26,15,11
17005,5,4,26,15,11
17006,5,4,26,15,11
17007,5,4,26,15,11
17008,5,4,26,15,11
17009,5,4,26,15,11
17010,5,4,26,15,11
17011,5,4,26,15,11
17012,5,4,26,15,11
17013,5,4,26,15,11
17014,5,4,26,15,11
17015,5,4,26,15,11
17016,5,4,26,15,11
17017,5,4,26,15,11
17018,5,4,26,15,11
17019,5,4,26,15,11
17020,5,4,26,15,11
17021,5,4,26,15,11
17022,5,4,26,15,11
17023,5,4,26,15,11
17024,5,4,26,15,11
17025,5,4,26,15,11
17026,5,4,26,15,11
17027,5,4,26,15,11
17028,5,4,26,15,11
17029,5,4,26,15,11
17030,5,4,26,15,11
17031,5,4,26,15,11
17032,5,4,26,15,11
17033,5,4,26,15,11
17034,5,4,26,15,11
17035,5,4,26,15,11
17036,5,4,26,15,11
17037,5,4,26,15,11
17038,5,4,26,15,11
17039,5,4,26,15,11
17040,5,4,26,15,11
17041,5,4,26,15,11
17042,5,4,26,15,11
17043,5,4,26,15,11
17044,5,4,26,15,11
17045,5,4,26,15,11
17046,5,4,26,15,11
17047,5,4,26,15,11
17048,5,4,26,15,11
17049,5,4,26,15,11
17050,5,4,26,15,11
17051,5,4,26,15,11
17052,5,4,26,15,11
17053,5,4,26,15,11
17054,5,4,26,15,11
17055,5,4,26,15,11
17056,5,4,26,15,11
17057,5,4,26,15,11
17058,5,4,26,15,11
17059,5,4,26,15,11
17060,5,4,26,15,11
17061,5,4,26,15,11
17062,5,4,26,15,11
17063,5,4,26,15,11
17064,5,4,26,15,11
17065,5,4,26,15,11
17066,5,4,26,15,11
17067,5,4,26,15,11
17068,5,4,26,15,11
17069,5,4,26,15,11
17070,5,4,26,15,11
17071,5,4,26,15,11
17072,5,4,26,15,11
17073,5,4,26,15,11
17074,5,4,26,15,11
17075,5,4,26,15,11
17076,5,4,26,15,11
17077,5,4,26,15,11
17078,5,4,26,15,11
17079,5,4,26,15,11
17080,5,4,26,15,11
17081,5,4,26,15,11
17082,5,4,26,15,11
17083,5,4,26,15,11
17084,5,4,26,15,11
17085,5,4,26,15,11
17086,5,4,26,15,11
17087,5,4,26,15,11
17088,5,4,26,15,11
17089,5,4,26,15,11
17090,5,4,26,15,11
17091,5,4,26,15,11
17092,5,4,26,15,11
17093,5,4,26,15,11
17094,5,4,26,15,11
17095,5,4,26,15,11
17096,5,4,26,15,11
17097,5,4,26,15,11
17098,5,4,26,15,11
17099,5,4,26,15,11
17100,5,4,26,15,11
17101,5,4,26,15,11
17102,5,4,26,15,11
17103,5,4,26,15,11
17104,5,4,26,15,11
17105,5,4,26,15,11
17106,5,4,26,15,11
17107,5,4,26,15,11
17108,5,4,26,15,11
17109,5,4,26,15,11
17110,5,4,26,15,11
17111,5,4,26,15,11
17112,5,4,26,15,11
17113,5,4,26,15,11
17114,5,4,26,15,11
17115,5,4,26,15,11
17116,5,4,26,15,11
17117,5,4,26,15,11
17118,5,4,26,15,11
17119,5,4,26,15,11
17120,5,4,26,15,11
17121,5,4,26,15,11
17122,5,4,26,15,11
17123,5,4,26,15,11
17124,5,4,26,15,11
17125,5,4,26,15,11
17126,5,4,26,15,11
17127,5,4,26,15,11
17128,5,4,26,15,11
17129,5,4,26,15,11
17130,5,4,26,15,11
17131,5,4,26,15,11
17132,5,4,26,15,11
17133,5,4,26,15,11
17134,5,4,26,15,11
17135,5,4,26,15,11
17136,5,4,26,15,11
17137,5,4,26,15,11
17138,5,4,26,15,11
17139,5,4,26,15,11
17140,5,4,26,15,11
17141,5,4,26,15,11
17142,5,4,26,15,11
17143,5,4,26,15,11
17144,5,4,26,15,11
17145,5,4,26,15,11
17146,5,4,26,15,11
17147,5,4,26,15,11
17148,5,4,26,15,11
17149,5,4,26,15,11
17150,5,4,26,15,11
17151,5,4,26,15,11
17152,5,4,26,15,11
17153,5,4,26,15,11
17154,5,4,26,15,11
17155,5,4,26,15,11
17156,5,4,26,15,11
17157,5,4,26,15,11
17158,5,4,26,15,11
17159,5,4,26,15,11
17160,5,4,26,15,11
17161,5,4,26,15,11
17162,5,4,26,15,11
17163,5,4,26,15,11
17164,5,4,26,15,11
17165,5,4,26,15,11
17166,5,4,26,15,11
17167,5,4,26,15,11
17168,5,4,26,15,11
17169,5,4,26,15,11
17170,5,4,26,15,11
17171,5,4,26,15,11
17172,5,4,26,15,11
17173,5,4,26,15,11
17174,5,4,26,15,11
17175,5,4,26,15,11
17176,5,4,26,15,11
17177,5,4,26,15,11
17178,5,4,26,15,11
17179,5,4,26,15,11
17180,5,4,26,15,11
17181,5,4,26,15,11
17182,5,4,26,15,11
17183,5,4,26,15,11
17184,5,4,26,15,11
17185,5,4,26,15,11
17186,5,4,26,15,11
17187,5,4,26,15,11
17188,5,4,26,15,11
17189,5,4,26,15,11
17190,5,4,26,15,11
17191,5,4,26,15,11
17192,5,4,26,15,11
17193,5,4,26,15,11
17194,5,4,26,15,11
17195,5,4,26,15,11
17196,5,4,26,15,11
17197,5,4,26,15,11
17198,5,4,26,15,11
17199,5,4,26,15,11
17200,5,4,26,15,11
17201,5,4,26,15,11
17202,5,4,26,15,11
17203,5,4,26,15,11
17204,5,4,26,15,11
17205,5,4,26,15,11
17206,5,4,26,15,11
17207,5,4,26,15,11
17208,5,4,26,15,11
17209,5,4,26,15,11
17210,5,4,26,15,11
17211,5,4,26,15,11
17212,5,4,26,15,11
17213,5,4,26,15,11
17214,5,4,26,15,11
17215,5,4,26,15,11
17216,5,4,26,15,11
17217,5,4,26,15,11
17218,5,4,26,15,11
17219,5,4,26,15,11
17220,5,4,26,15,11
17221,5,4,26,15,11
17222,5,4,26,15,11
17223,5,4,26,15,11
17224,5,4,26,15,11
17225,5,4,26,15,11
17226,5,4,26,15,11
17227,5,4,26,15,11
17228,5,4,26,15,11
17229,5,4,26,15,11
17230,5,4,26,15,11
17231,5,4,26,15,11
17232,5,4,26,15,11
17233,5,4,26,15,11
17234,5,4,26,15,11
17235,5,4,26,15,11
17236,5,4,26,15,11
17237,5,4,26,15,11
17238,5,4,26,15,11
17239,5,4,26,15,11
17240,5,4,26,15,11
17241,5,4,26,15,11
17242,5,4,26,15,11
17243,5,4,26,15,11
17244,5,4,26,15,11
17245,5,4,26,15,11
17246,5,4,26,15,11
17247,5,4,26,15,11
17248,5,4,26,15,11
17249,5,4,26,15,11
17250,5,4,26,15,11
17251,5,4,26,15,11
17252,5,4,26,15,11
17253,5,4,26,15,11
17254,5,4,26,15,11
17255,5,4,26,15,11
17256,5,4,26,15,11
17257,5,4,26,15,11
17258,5,4,26,15,11
17259,5,4,26,15,11
17260,5,4,26,15,11
17261,5,4,26,15,11
17262,5,4,26,15,11
17263,5,4,26,15,11
17264,5,4,26,15,11
17265,5,4,26,15,11
17266,5,4,26,15,11
17267,5,4,26,15,11
17268,5,4,26,15,11
17269,5,4,26,15,11
17270,5,4,26,15,11
17271,5,4,26,15,11
17272,5,4,26,15,11
17273,5,4,26,15,11
17274,5,4,26,15,11
17275,5,4,26,15,11
17276,5,4,26,15,11
17277,5,4,26,15,11
17278,5,4,26,15,11
17279,5,4,26,15,11
17280,5,4,26,15,11
17281,5,4,26,15,11
17282,5,4,26,15,11
17283,5,4,26,15,11
17284,5,4,26,15,11
17285,5,4,26,15,11
17286,5,4,26,15,11
17287,5,4,26,15,11
17288,5,4,26,15,11
17289,5,4,26,15,11
17290,5,4,26,15,11
17291,5,4,26,15,11
17292,5,4,26,15,11
17293,5,4,26,15,11
17294,5,4,26,15,11
17295,5,4,26,15,11
17296,5,4,26,15,11
17297,5,4,26,15,11
17298,5,4,26,15,11
17299,5,4,26,15,11
17300,5,4,26,15,11
17301,5,4,26,15,11
17302,5,4,26,15,11
17303,5,4,26,15,11
17304,5,4,26,15,11
17305,5,4,26,15,11
17306,5,4,26,15,11
17307,5,4,26,15,11
17308,5,4,26,15,11
17309,5,4,26,15,11
17310,5,4,26,15,11
17311,5,4,26,15,11
17312,5,4,26,15,11
17313,5,4,26,15,11
17314,5,4,26,15,11
17315,5,4,26,15,11
17316,5,4,26,15,11
17317,5,4,26,15,11
17318,5,4,26,15,11
17319,5,4,26,15,11
17320,5,4,26,15,11
17321,5,4,26,15,11
17322,5,4,26,15,11
17323,5,4,26,15,11
17324,5,4,26,15,11
17325,5,4,26,15,11
17326,5,4,26,15,11
17327,5,4,26,15,11
17328,5,4,26,15,11
17329,5,4,26,15,11
17330,5,4,26,15,11
17331,5,4,26,15,11
17332,5,4,26,15,11
17333,5,4,26,15,11
17334,5,4,26,15,11
17335,5,4,26,15,11
17336,5,4,26,15,11
17337,5,4,26,15,11
17338,5,4,26,15,11
17339,5,4,26,15,11
17340,5,4,26,15,11
17341,5,4,26,15,11
17342,5,4,26,15,11
17343,5,4,26,15,11
17344,5,4,26,15,11
17345,5,4,26,15,11
17346,5,4,26,15,11
17347,5,4,26,15,11
17348,5,4,26,15,11
17349,5,4,26,15,11
17350,5,4,26,15,11
17351,5,4,26,15,11
17352,5,4,26,15,11
17353,5,4,26,15,11
17354,5,4,26,15,11
17355,5,4,26,15,11
17356,5,4,26,15,11
17357,5,4,26,15,11
17358,5,4,26,15,11
17359,5,4,26,15,11
17360,5,4,26,15,11
17361,5,4,26,15,11
17362,5,4,26,15,11
17363,5,4,26,15,11
17364,5,4,26,15,11
17365,5,4,26,15,11
17366,5,4,26,15,11
17367,5,4,26,15,11
17368,5,4,26,15,11
17369,5,4,26,15,11
17370,5,4,26,15,11
17371,5,4,26,15,11
17372,5,4,26,15,11
17373,5,4,26,15,11
17374,5,4,26,15,11
17375,5,4,26,15,11
17376,5,4,26,15,11
17377,5,4,26,15,11
17378,5,4,26,15,11
17379,5,4,26,15,11
17380,5,4,26,15,11
17381,5,4,26,15,11
17382,5,4,26,15,11
17383,5,4,26,15,11
17384,5,4,26,15,11
17385,5,4,26,15,11
17386,5,4,26,15,11
17387,5,4,26,15,11
17388,5,4,26,15,11
17389,5,4,26,15,11
17390,5,4,26,15,11
17391,5,4,26,15,11
17392,5,4,26,15,11
17393,5,4,26,15,11
17394,5,4,26,15,11
17395,5,4,26,15,11
17396,5,4,26,15,11
17397,5,4,26,15,11
17398,5,4,26,15,11
17399,5,4,26,15,11
17400,5,4,26,15,11
17401,5,4,26,15,11
17402,5,4,26,15,11
17403,5,4,26,15,11
17404,5,4,26,15,11
17405,5,4,26,15,11
17406,5,4,26,15,11
17407,5,4,26,15,11
17408,5,4,26,15,11
17409,5,4,26,15,11
17410,5,4,26,15,11
17411,5,4,26,15,11
17412,5,4,26,15,11
17413,5,4,26,15,11
17414,5,4,26,15,11
17415,5,4,26,15,11
17416,5,4,26,15,11
17417,5,4,26,15,11
17418,5,4,26,15,11
17419,5,4,26,15,11
17420,5,4,26,15,11
17421,5,4,26,15,11
17422,5,4,26,15,11
17423,5,4,26,15,11
17424,5,4,26,15,11
17425,5,4,26,15,11
17426,5,4,26,15,11
17427,5,4,26,15,11
17428,5,4,26,15,11
17429,5,4,26,15,11
17430,5,4,26,15,11
17431,5,4,26,15,11
17432,5,4,26,15,11
17433,5,4,26,15,11
17434,5,4,26,15,11
17435,5,4,26,15,11
17436,5,4,26,15,11
17437,5,4,26,15,11
17438,5,4,26,15,11
17439,5,4,26,15,11
17440,5,4,26,15,11
17441,5,4,26,15,11
17442,5,4,26,15,11
17443,5,4,26,15,11
17444,5,4,26,15,11
17445,5,4,26,15,11
17446,5,4,26,15,11
17447,5,4,26,15,11
17448,5,4,26,15,11
17449,5,4,26,15,11
17450,5,4,26,15,11
17451,5,4,26,15,11
17452,5,4,26,15,11
17453,5,4,26,15,11
17454,5,4,26,15,11
17455,5,4,26,15,11
17456,5,4,26,15,11
17457,5,4,26,15,11
17458,5,4,26,15,11
17459,5,4,26,15,11
17460,5,4,26,15,11
17461,5,4,26,15,11
17462,5,4,26,15,11
17463,5,4,26,15,11
17464,5,4,26,15,11
17465,5,4,26,15,11
17466,5,4,26,15,11
17467,5,4,26,15,11
17468,5,4,26,15,11
17469,5,4,26,15,11
17470,5,4,26,15,11
17471,5,4,26,15,11
17472,5,4,26,15,11
17473,5,4,26,15,11
17474,5,4,26,15,11
17475,5,4,26,15,11
17476,5,4,26,15,11
17477,5,4,26,15,11
17478,5,4,26,15,11
17479,5,4,26,15,11
17480,5,4,26,15,11
17481,5,4,26,15,11
17482,5,4,26,15,11
17483,5,4,26,15,11
17484,5,4,26,15,11
17485,5,4,26,15,11
17486,5,4,26,15,11
17487,5,4,26,15,11
17488,5,4,26,15,11
17489,5,4,26,15,11
17490,5,4,26,15,11
17491,5,4,26,15,11
17492,5,4,26,15,11
17493,5,4,26,15,11
17494,5,4,26,15,11
17495,5,4,26,15,11
17496,5,4,26,15,11
17497,5,4,26,15,11
17498,5,4,26,15,11
17499,5,4,26,15,11
17500,5,4,26,15,11
17501,5,4,26,15,11
17502,5,4,26,15,11
17503,5,4,26,15,11
17504,5,4,26,15,11
17505,5,4,26,15,11
17506,5,4,26,15,11
17507,5,4,26,15,11
17508,5,4,26,15,11
17509,5,4,26,15,11
17510,5,4,26,15,11
17511,5,4,26,15,11
17512,5,4,26,15,11
17513,5,4,26,15,11
17514,5,4,26,15,11
17515,5,4,26,15,11
17516,5,4,26,15,11
17517,5,4,26,15,11
17518,5,4,26,15,11
17519,5,4,26,15,11
17520,5,4,26,15,11
17521,5,4,26,15,11
17522,5,4,26,15,11
17523,5,4,26,15,11
17524,5,4,26,15,11
17525,5,4,26,15,11
17526,5,4,26,15,11
17527,5,4,26,15,11
17528,5,4,26,15,11
17529,5,4,26,15,11
17530,5,4,26,15,11
17531,5,4,26,15,11
17532,5,4,26,15,11
17533,5,4,26,15,11
17534,5,4,26,15,11
17535,5,4,26,15,11
17536,5,4,26,15,11
17537,5,4,26,15,11
17538,5,4,26,15,11
17539,5,4,26,15,11
17540,5,4,26,15,11
17541,5,4,26,15,11
17542,5,4,26,15,11
17543,5,4,26,15,11
17544,5,4,26,15,11
17545,5,4,26,15,11
17546,5,4,26,15,11
17547,5,4,26,15,11
17548,5,4,26,15,11
17549,5,4,26,15,11
17550,5,4,26,15,11
17551,5,4,26,15,11
17552,5,4,26,15,11
17553,5,4,26,15,11
17554,5,4,26,15,11
17555,5,4,26,15,11
17556,5,4,26,15,11
17557,5,4,26,15,11
17558,5,4,26,15,11
17559,5,4,26,15,11
17560,5,4,26,15,11
17561,5,4,26,15,11
17562,5,4,26,15,11
17563,5,4,26,15,11
17564,5,4,26,15,11
17565,5,4,26,15,11
17566,5,4,26,15,11
17567,5,4,26,15,11
17568,5,4,26,15,11
17569,5,4,26,15,11
17570,5,4,26,15,11
17571,5,4,26,15,11
17572,5,4,26,15,11
17573,5,4,26,15,11
17574,5,4,26,15,11
17575,5,4,26,15,11
17576,5,4,26,15,11
17577,5,4,26,15,11
17578,5,4,26,15,11
17579,5,4,26,15,11
17580,5,4,26,15,11
17581,5,4,26,15,11
17582,5,4,26,15,11
17583,5,4,26,15,11
17584,5,4,26,15,11
17585,5,4,26,15,11
17586,5,4,26,15,11
17587,5,4,26,15,11
17588,5,4,26,15,11
17589,5,4,26,15,11
17590,5,4,26,15,11
17591,5,4,26,15,11
17592,5,4,26,15,11
17593,5,4,26,15,11
17594,5,4,26,15,11
17595,5,4,26,15,11
17596,5,4,26,15,11
17597,5,4,26,15,11
17598,5,4,26,15,11
17599,5,4,26,15,11
17600,5,4,26,15,11
17601,5,4,26,15,11
17602,5,4,26,15,11
17603,5,4,26,15,11
17604,5,4,26,15,11
17605,5,4,26,15,11
17606,5,4,26,15,11
17607,5,4,26,15,11
17608,5,4,26,15,11
17609,5,4,26,15,11
17610,5,4,26,15,11
17611,5,4,26,15,11
17612,5,4,26,15,11
17613,5,4,26,15,11
17614,5,4,26,15,11
17615,5,4,26,15,11
17616,5,4,26,15,11
17617,5,4,26,15,11
17618,5,4,26,15,11
17619,5,4,26,15,11
17620,5,4,26,15,11
17621,5,4,26,15,11
17622,5,4,26,15,11
17623,5,4,26,15,11
17624,5,4,26,15,11
17625,5,4,26,15,11
17626,5,4,26,15,11
17627,5,4,26,15,11
17628,5,4,26,15,11
17629,5,4,26,15,11
17630,5,4,26,15,11
17631,5,4,26,15,11
17632,5,4,26,15,11
17633,5,4,26,15,11
17634,5,4,26,15,11
17635,5,4,26,15,11
17636,5,4,26,15,11
17637,5,4,26,15,11
17638,5,4,26,15,11
17639,5,4,26,15,11
17640,5,4,26,15,11
17641,5,4,26,15,11
17642,5,4,26,15,11
17643,5,4,26,15,11
17644,5,4,26,15,11
17645,5,4,26,15,11
17646,5,4,26,15,11
17647,5,4,26,15,11
17648,5,4,26,15,11
17649,5,4,26,15,11
17650,5,4,26,15,11
17651,5,4,26,15,11
17652,5,4,26,15,11
17653,5,4,26,15,11
17654,5,4,26,15,11
17655,5,4,26,15,11
17656,5,4,26,15,11
17657,5,4,26,15,11
17658,5,4,26,15,11
17659,5,4,26,15,11
17660,5,4,26,15,11
17661,5,4,26,15,11
17662,5,4,26,15,11
17663,5,4,26,15,11
17664,5,4,26,15,11
17665,5,4,26,15,11
17666,5,4,26,15,11
17667,5,4,26,15,11
17668,5,4,26,15,11
17669,5,4,26,15,11
17670,5,4,26,15,11
17671,5,4,26,15,11
17672,5,4,26,15,11
17673,5,4,26,15,11
17674,5,4,26,15,11
17675,5,4,26,15,11
17676,5,4,26,15,11
17677,5,4,26,15,11
17678,5,4,26,15,11
17679,5,4,26,15,11
17680,5,4,26,15,11
17681,5,4,26,15,11
17682,5,4,26,15,11
17683,5,4,26,15,11
17684,5,4,26,15,11
17685,5,4,26,15,11
17686,5,4,26,15,11
17687,5,4,26,15,11
17688,5,4,26,15,11
17689,5,4,26,15,11
17690,5,4,26,15,11
17691,5,4,26,15,11
17692,5,4,26,15,11
17693,5,4,26,15,11
17694,5,4,26,15,11
17695,5,4,26,15,11
17696,5,4,26,15,11
17697,5,4,26,15,11
17698,5,4,26,15,11
17699,5,4,26,15,11
17700,5,4,26,15,11
17701,5,4,26,15,11
17702,5,4,26,15,11
17703,5,4,26,15,11
17704,5,4,26,15,11
17705,5,4,26,15,11
17706,5,4,26,15,11
17707,5,4,26,15,11
17708,5,4,26,15,11
17709,5,4,26,15,11
17710,5,4,26,15,11
17711,5,4,26,15,11
17712,5,4,26,15,11
17713,5,4,26,15,11
17714,5,4,26,15,11
17715,5,4,26,15,11
17716,5,4,26,15,11
17717,5,4,26,15,11
17718,5,4,26,15,11
17719,5,4,26,15,11
17720,5,4,26,15,11
17721,5,4,26,15,11
17722,5,4,26,15,11
17723,5,4,26,15,11
17724,5,4,26,15,11
17725,5,4,26,15,11
17726,5,4,26,15,11
17727,5,4,26,15,11
17728,5,4,26,15,11
17729,5,4,26,15,11
17730,5,4,26,15,11
17731,5,4,26,15,11
17732,5,4,26,15,11
17733,5,4,26,15,11
17734,5,4,26,15,11
17735,5,4,26,15,11
17736,5,4,26,15,11
17737,5,4,26,15,11
17738,5,4,26,15,11
17739,5,4,26,15,11
17740,5,4,26,15,11
17741,5,4,26,15,11
17742,5,4,26,15,11
17743,5,4,26,15,11
17744,5,4,26,15,11
17745,5,4,26,15,11
17746,5,4,26,15,11
17747,5,4,26,15,11
17748,5,4,26,15,11
17749,5,4,26,15,11
17750,5,4,26,15,11
17751,5,4,26,15,11
17752,5,4,26,15,11
17753,5,4,26,15,11
17754,5,4,26,15,11
17755,5,4,26,15,11
17756,5,4,26,15,11
17757,5,4,26,15,11
17758,5,4,26,15,11
17759,5,4,26,15,11
17760,5,4,26,15,11
17761,5,4,26,15,11
17762,5,4,26,15,11
17763,5,4,26,15,11
17764,5,4,26,15,11
17765,5,4,26,15,11
17766,5,4,26,15,11
17767,5,4,26,15,11
17768,5,4,26,15,11
17769,5,4,26,15,11
17770,5,4,26,15,11
17771,5,4,26,15,11
17772,5,4,26,15,11
17773,5,4,26,15,11
17774,5,4,26,15,11
17775,5,4,26,15,11
17776,5,4,26,15,11
17777,5,4,26,15,11
17778,5,4,26,15,11
17779,5,4,26,15,11
17780,5,4,26,15,11
17781,5,4,26,15,11
17782,5,4,26,15,11
17783,5,4,26,15,11
17784,5,4,26,15,11
17785,5,4,26,15,11
17786,5,4,26,15,11
17787,5,4,26,15,11
17788,5,4,26,15,11
17789,5,4,26,15,11
17790,5,4,26,15,11
17791,5,4,26,15,11
17792,5,4,26,15,11
17793,5,4,26,15,11
17794,5,4,26,15,11
17795,5,4,26,15,11
17796,5,4,26,15,11
17797,5,4,26,15,11
17798,5,4,26,15,11
